beer_id,beer_name,mash_type,brewer,batch_size,boil_size,efficiency
dogfish-head-punkin-clone-1,[u'Dogfish Head Punkin Clone'],[u'All Grain'],[u'SheBeer'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
session-able-ipa,[u'Session-able IPA'],[u'All Grain'],[u'Matt L'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
spjs-strong-ginger-beer-ging-arrg-beer,"[u'SPJ\'s Strong Ginger Beer (""Ging-Arrg!! Beer"")']",[u'Extract'],[u'ShotPutJones'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
jamils-weizenbock,"[u""Jamil's Weizenbock""]",[u'All Grain'],[u'Nick Hudson'],[u'22.71247068'],[u'28.39058835'],[u'70.0']
kona-coffee-stout,[u'Kona Coffee Stout'],[u'All Grain'],[u'AlexFields'],[u'24.60517657'],[u'30.7753977714'],[u'75.0']
english-bitter-45,[u'English Bitter'],[u'All Grain'],[u'deadhead'],[u'22.71247068'],[u'30.28329424'],[u'75.0']
robert-burns-250th-anniversary-auld-reekie-wee-heavy-scotch-ale,"[u'Robert Burns\' 250th Anniversary ""Auld Reekie"" Wee Heavy Scotch Ale']",[u'Partial Mash'],[u'rlieuallen67'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
samuel-smith-oatmeal-stout-2,[u'Samuel Smith Oatmeal Stout'],[u'All Grain'],[u'Devin'],[u'15.103793002200002'],[u'18.9270589'],[u'58.0']
herms-l-red-ranger,[u'Herms\xf8l - Red Ranger'],[u'All Grain'],[u'macsyrinx'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
bronco-orange-hefeweizen-biab,[u'Bronco Orange Hefeweizen BIAB'],[u'All Grain'],[u'Beer Me'],[u'13.24894123'],[u'15.898729476000002'],[u'68.0']
vanilla-and-coffee-porter-3,[u'Vanilla & Coffee Porter'],[u'All Grain'],[u'seneca89'],[u'20.781910672200002'],[u'26.0436330464'],[u'77.0']
vanilla-oatmeal-stout-1,[u'Vanilla Oatmeal Stout'],[u'All Grain'],[u'Match'],[u'23.0'],[u'9.34'],[u'75.0']
strawberry-wheat-7,[u'Strawberry Wheat'],[u'Extract'],[u'Mike Reynolds'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
golden-magic-hefeweizen,[u'Golden Magic Hefeweizen'],[u'All Grain'],[u'ianfw617'],[u'18.9270589'],[u'27.0278401092'],[u'70.0']
moose-drool-2,[u'Moose Drool'],[u'Partial Mash'],[u'Gilgamesh24'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
cherry-saison-8,[u'Cherry Saison'],[u'All Grain'],[u'Matt L'],[u'20.81976479'],[u'24.983717748'],[u'68.0']
snow-shovel-helles-2011-06-09-version,[u'Snow Shovel Helles (2011-06-09 version)'],[u'All Grain'],[u'Bill Jusino'],[u'22.71247068'],[u'34.06870602'],[u'75.0']
hoppiness-is-an-ipa-palmer-et-al,[u'Hoppiness is an IPA (Palmer et al)'],[u'All Grain'],[u'Sean Sanders'],[u'18.9270589'],[u'22.71247068'],[u'70.0']
dutch-apple-ale,[u'Dutch Apple Ale'],[u'Partial Mash'],[u'Anonymous'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
chocolate-oatmeal-stout-ab8b1f,[u'chocolate oatmeal stout'],[u'All Grain'],[u'Giablo'],[u'20.81976479'],[u'26.876423638'],[u'80.0']
chilly-willy-winter-warmer,[u'Chilly Willy Winter Warmer'],[u'All Grain'],[u'UrbanHops'],[u'22.71247068'],[u'28.39058835'],[u'63.0']
tunnocks-tea-cake-porter,"[u""Tunnock's Tea Cake (Porter)""]",[u'All Grain'],[u'Scelerat'],[u'20.5'],[u'6.504'],[u'75.0']
chinook-ipa-30,[u'Chinook IPA'],[u'Extract'],[u'seanmc802'],[u'12.113317696000001'],[u'15.14164712'],[u'75.0']
ska-modus-hoperandi-clone,[u'Ska Modus Hoperandi Clone'],[u'All Grain'],[u'Uziyahu'],[u'13.24894123'],[u'27.254964816'],[u'75.0']
morning-has-broken-iipa,[u'Morning Has Broken IIPA'],[u'Extract'],[u'zefbarnes'],[u'20.81976479'],[u'22.901741269'],[u'75.0']
wesley-snipes-chocolate-stout,[u'Wesley Snipes Chocolate Stout'],[u'All Grain'],[u'SeanKeith'],[u'18.9270589'],[u'22.71247068'],[u'60.0']
colt-177-v3,[u'Colt .177 v.3'],[u'All Grain'],[u'Jo3sh'],[u'41.63952958'],[u'49.967435496'],[u'75.0']
pimped-biscuit-2978ed,[u'Pimped Biscuit'],[u'All Grain'],[u'tsvercauteren'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
green-man-esb,[u'Green Man E.S.B.'],[u'All Grain'],[u'Anonymous'],[u'20.81976479'],[u'29.7533365908'],[u'80.0']
lenticular,[u'Lenticular'],[u'All Grain'],[u'markpeace'],[u'21.0'],[u'9.3'],[u'65.0']
ziggy-spacedust-ipa-a-smaller-space-dust-clone,[u'Ziggy Spacedust IPA (a smaller Space Dust clone)'],[u'All Grain'],[u'PetitChouffe'],[u'11.35623534'],[u'14.195294175'],[u'70.0']
extract-founders-breakfast-stout-clone,[u'Extract Founders Breakfast Stout Clone'],[u'Extract'],[u'JackSchutter'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'All Grain'],[u'tbone74'],[u'20.81976479'],[u'28.39058835'],[u'68.0']
ace-of-spades-black-ipa-1,[u'Ace of Spades Black IPA'],[u'All Grain'],[u'mormaii143'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
lawnmower-kolsch-4,[u'Lawnmower Kolsch'],[u'All Grain'],[u'Preston'],[u'18.9270589'],[u'27.0278401092'],[u'70.0']
121-gigawit,[u'1.21 Gigawit'],[u'Extract'],[u'Inverted Helicopter Engineering'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
nb-caribou-slobber-9,[u'NB Caribou Slobber'],[u'Extract'],[u'SteveM'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
summer-solstice-wit,[u'Summer Solstice Wit'],[u'All Grain'],[u'Patrick in Goshen'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
clone-saison-dupont,[u'Clone - Saison Dupont'],[u'All Grain'],[u'Michael Rising'],[u'18.9270589'],[u'27.0278401092'],[u'80.0']
cascade-orange-pale-ale-1,[u'Cascade Orange Pale Ale'],[u'Partial Mash'],[u'CRSharff'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
raging-red-irish-red-ale,[u'Raging Red Irish Red Ale'],[u'All Grain'],[u'MBarnes97'],[u'18.9270589'],[u'13.24894123'],[u'70.0']
tafys-rye-pils,"[u""Tafy's Rye Pils""]",[u'All Grain'],[u'Tafaya'],[u'15.0'],[u'4.752'],[u'75.0']
lavender-saison,[u'Lavender Saison '],[u'Extract'],[u'lyt1214'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
marzen-panzer,[u'Marzen Panzer'],[u'All Grain'],[u'madmax989'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
duvel-clone-4cac8f,[u'Duvel Clone'],[u'All Grain'],[u'Shibolet'],[u'23.0'],[u'12.38'],[u'75.0']
the-albino-white-mocha-stout,"[u""'The Albino' White Mocha Stout""]",[u'All Grain'],[u'Stephen and Maria Kingsbury'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
vanilla-milk-stout-14,[u'Vanilla Milk Stout'],[u'All Grain'],[u'VTBrewCrew'],[u'18.9270589'],[u'24.60517657'],[u'75.0']
caribou-slobber-38,[u'Caribou Slobber'],[u'All Grain'],[u'Lexworth'],[u'19.873411845'],[u'23.848094214'],[u'73.0']
chimay-red-clone-5,[u'Chimay Red Clone'],[u'All Grain'],[u'Ellison'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
pliny-the-elder-clone-86,[u'Pliny the Elder Clone'],[u'All Grain'],[u'traxler'],[u'22.71247068'],[u'27.254964816'],[u'75.0']
rubaeus-clone,[u'Rubaeus Clone'],[u'All Grain'],[u'RBCostanza'],[u'18.9270589'],[u'17.03435301'],[u'75.0']
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'Partial Mash'],[u'Peter Kane'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
biermuncher-centennial-blonde-all-grain,[u'BierMuncher centennial blonde All Grain'],[u'All Grain'],[u'Blind squirrel'],[u'41.63952958'],[u'49.967435496'],[u'70.0']
jamils-north-german-altbier,"[u""Jamil's North German Altbier""]",[u'All Grain'],[u'HoundsBreath'],[u'19.873411845'],[u'24.84176480625'],[u'65.0']
peanut-butter-porter-18,[u'Peanut Butter Porter'],[u'All Grain'],[u'Derek Gillespie'],[u'18.9270589'],[u'24.226635392000002'],[u'75.0']
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'All Grain'],[u'KO Amps'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
peanut-butter-jelly-time-1,[u'Peanut Butter Jelly Time'],[u'All Grain'],[u'scottonthepot'],[u'22.71247068'],[u'27.254964816'],[u'75.0']
oataa,[u'Oataa'],[u'All Grain'],[u'jdmullin'],[u'18.9270589'],[u'22.71247068'],[u'70.0']
nilssons-svart,[u'Nilssons Svart'],[u'All Grain'],[u'thomanil'],[u'25.0'],[u'8.58'],[u'65.0']
lime-pepper-saison,[u'Lime Pepper Saison'],[u'All Grain'],[u'MrFinn'],[u'10.599152984'],[u'13.24894123'],[u'75.0']
oatmeal-raisin-cookie-amber,[u'Oatmeal Raisin Cookie Amber'],[u'All Grain'],[u'abuker'],[u'18.9270589'],[u'23.658823625'],[u'79.0']
rye-saison-89,[u'RYE SAISON'],[u'All Grain'],[u'Cornbread'],[u'11.35623534'],[u'16.2394165362'],[u'62.0']
country-bumpkinweizen,[u'Country Bumpkinweizen'],[u'All Grain'],[u'jcutman'],[u'20.81976479'],[u'27.065694227'],[u'75.0']
coffee-creamer,[u'Coffee Creamer'],[u'All Grain'],[u'John Porterfield'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
brians-bawdy-berliner,"[u""Brian's Bawdy Berliner""]",[u'All Grain'],[u'jivex5k'],[u'18.9270589'],[u'19.873411845'],[u'75.0']
an-ale-supreme,[u'An Ale Supreme'],[u'All Grain'],[u'Rockduded'],[u'18.9270589'],[u'23.658823625'],[u'70.0']
oatmeal-stout-toasted,[u'Oatmeal Stout (Toasted)'],[u'All Grain'],[u'hussle52'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
dont-push-back-strawberry-blonde,"[u""Don't Push Back Strawberry Blonde""]",[u'All Grain'],[u'darshak'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
sqhell,[u'SQHELL'],[u'All Grain'],[u'David Mann'],[u'18.9270589'],[u'23.658823625'],[u'75.111']
wilder-ginger,[u'Wilder Ginger'],[u'Extract'],[u'antagon'],[u'25.0'],[u'6.6'],[u'100.0']
weihenstephaner-hefe-weissbier-1-1,[u'Weihenstephaner Hefe Weissbier #1'],[u'All Grain'],[u'propush'],[u'22.0'],[u'6.972'],[u'75.0']
2-summer-smash-ipa,[u'#2 Summer SMaSH IPA'],[u'All Grain'],[u'gnadlaf'],[u'20.0'],[u'25.06'],[u'75.0']
centennial-blonde-56,[u'Centennial Blonde'],[u'All Grain'],[u'trappistpunk'],[u'20.81976479'],[u'26.0247059875'],[u'75.0']
oud-bruin-ea27b5,[u'Oud Bruin'],[u'All Grain'],[u'ribs'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
bismarck-pils,[u'Bismarck Pils'],[u'All Grain'],[u'chiefsparger'],[u'18.9270589'],[u'27.0278401092'],[u'78.0']
tank-7-farmhose-clone,[u'tank 7 farmhose clone'],[u'All Grain'],[u'tim'],[u'20.81976479'],[u'29.7533365908'],[u'70.0']
blueberry-spring-beer,[u'Blueberry Spring Beer'],[u'All Grain'],[u'Richard Yeates'],[u'9.46352945'],[u'11.35623534'],[u'75.0']
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'All Grain'],[u'Frogmanx82'],[u'41.63952958'],[u'47.31764725'],[u'75.0']
2012-scottish-ale,[u'2012 Scottish Ale'],[u'All Grain'],[u'Chestersbrew'],[u'34.1065601378'],[u'48.680395490799995'],[u'75.0']
azacca-smash-1,[u'Azacca SMASH'],[u'All Grain'],[u'GuanacaCurlZ'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
hefeweizen-72,[u'Hefeweizen'],[u'All Grain'],[u'bjbreisc'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
tan-clone-bass-ale,[u'Tan (Clone - Bass Ale)'],[u'All Grain'],[u'Michael Rising'],[u'19.911265962799998'],[u'28.6555671746'],[u'85.0']
optimator-beer-captured-recipe,[u'Optimator - Beer Captured Recipe'],[u'All Grain'],[u'Doug'],[u'22.71247068'],[u'32.4409789546'],[u'70.0']
fullers-london-pride-2,"[u""Fuller's London Pride""]",[u'All Grain'],[u'Tim Durack'],[u'11.3940894578'],[u'14.195294175'],[u'75.0']
mighty-munich-dunkel,[u'Mighty Munich Dunkel'],[u'All Grain'],[u'FatCat'],[u'20.781910672200002'],[u'26.0436330464'],[u'72.0']
amerikanische-kolsch-nummer-eins,[u'Amerikanische Kolsch Nummer Eins'],[u'All Grain'],[u'Bert Derp'],[u'22.71247068'],[u'28.39058835'],[u'80.0']
milk-chocolate-peanut-butter-stout,[u'Milk Chocolate Peanut Butter Stout'],[u'All Grain'],[u'Muns0ned'],[u'37.8541178'],[u'45.42494136'],[u'72.0']
irish-red-2011,[u'Irish Red 2011'],[u'All Grain'],[u'JLP'],[u'20.781910672200002'],[u'26.0436330464'],[u'70.0']
summer-wheat-80,[u'Summer Wheat'],[u'Extract'],[u'BrewmasterBob'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'All Grain'],[u'RattyA'],[u'18.9270589'],[u'23.658823625'],[u'70.0']
centennial-esb-1,[u'Centennial ESB'],[u'All Grain'],[u'Contrafact'],[u'20.0'],[u'6.336'],[u'78.0']
out-of-touch-oatemeal-stout,[u'Out of Touch Oatemeal Stout'],[u'All Grain'],[u'RoyBatty'],[u'3.78541178'],[u'6.624470615'],[u'78.0']
daves-first-cider,"[u""Dave's first cider""]",[u'Extract'],[u'boschd'],[u'18.9270589'],[u'18.9270589'],[u'75.0']
uerige-alt-5-gallon-version-1,[u'Uerige Alt (5 gallon version)'],[u'All Grain'],[u'Bob'],[u'20.781910672200002'],[u'26.0436330464'],[u'80.0']
dammit-dan-stout,[u'Dammit Dan Stout'],[u'Extract'],[u'KegDemon'],[u'9.46352945'],[u'11.35623534'],[u'75.0']
party-dog-sierra-nevada-pa-clone,[u'Party Dog (Sierra Nevada PA clone)'],[u'Extract'],[u'Dave'],[u'20.81976479'],[u'24.150927156399998'],[u'75.0']
maris-otter-nelson-sauvin-smash,[u'Maris Otter / Nelson Sauvin SMaSH'],[u'All Grain'],[u'Darren Wood'],[u'23.0'],[u'6.992'],[u'66.4']
kayleighs-raspberry-wheat,"[u""Kayleigh's Raspberry Wheat""]",[u'Extract'],[u'Brian Schaefer'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
cascadian-dark-ale-45,[u'Cascadian Dark Ale'],[u'All Grain'],[u'Maciek Polo'],[u'25.0'],[u'7.26'],[u'75.0']
red-ipa-46,[u'Red IPA'],[u'All Grain'],[u'nverboon'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
jamils-seb,"[u""Jamil's SEB""]",[u'All Grain'],[u'psychobrawler'],[u'22.71247068'],[u'28.39058835'],[u'67.0']
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'All Grain'],[u'More McCormack'],[u'37.8541178'],[u'46.939106072'],[u'78.0']
the-bees-knees-1,[u'The Bees Knees'],[u'All Grain'],[u'dub_brewer'],[u'20.81976479'],[u'23.9427295085'],[u'78.0']
squirrel-nutkin-brown-ale,[u'Squirrel Nutkin Brown Ale'],[u'All Grain'],[u'eheupel'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
tailgate-pale-ale-mosaic-variety,[u'Tailgate Pale Ale (Mosaic Variety)'],[u'All Grain'],[u'Maloneski'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
brown-porter-5,[u'Brown porter'],[u'All Grain'],[u'DoTheMash'],[u'20.781910672200002'],[u'26.0436330464'],[u'80.0']
session-red-1,[u'Session Red 1'],[u'All Grain'],[u'Matt'],[u'24.60517657'],[u'30.7753977714'],[u'70.0']
baptism-pale-ale-mk1,[u'Baptism Pale Ale mk1'],[u'Extract'],[u'DoverNHBrewer'],[u'20.81976479'],[u'23.658823625'],[u'75.0']
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'All Grain'],[u'EbbotGBG'],[u'10.5'],[u'13.14'],[u'70.0']
drunken-santa-mad-elf-variant,[u'Drunken Santa (Mad Elf Variant)'],[u'Extract'],[u'Thomas Dougherty'],[u'20.81976479'],[u'11.35623534'],[u'75.0']
irish-red-ale-midwest-kit,[u'Irish Red Ale (Midwest kit)'],[u'Extract'],[u'SignalPeptide'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
sorachi-french-farmhouse-saison,[u'Sorachi French Farmhouse Saison'],[u'Partial Mash'],[u'Early8'],[u'41.63952958'],[u'49.21035314'],[u'90.0']
scotch-ale-69,[u'Scotch Ale'],[u'All Grain'],[u'tabni'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
blonde-ale-wlp007,[u'Blonde Ale WLP007'],[u'All Grain'],[u'Randy Lahey'],[u'41.63952958'],[u'49.967435496'],[u'75.0']
breakwater-pale-ale-2,[u'Breakwater Pale Ale'],[u'All Grain'],[u'burkey'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
zeitgeist-51d519,[u'Zeitgeist'],[u'All Grain'],[u'Evergreen Brewing'],[u'19.684141256'],[u'24.226635392000002'],[u'75.0']
blanche-au-th-vert-green-tea,[u'Blanche au th\xe9 vert (green tea)'],[u'All Grain'],[u'Docthorjp'],[u'13.5'],[u'15.14'],[u'75.0']
fawnbrake-gingerbread-ale,[u'Fawnbrake Gingerbread Ale'],[u'Partial Mash'],[u'chrish012'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
samuel-smiths-oatmeal-stout-clone-4,"[u""Samuel Smith's Oatmeal Stout Clone""]",[u'All Grain'],[u'Kaiser - Tls1133'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
ice-to-69-you,[u'Ice to 69 you'],[u'All Grain'],[u'JonnyWahHoo'],[u'20.82'],[u'6.6'],[u'75.0']
proper-job,[u'Proper Job'],[u'All Grain'],[u'andygashead'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
hoegaarden-clone-26,[u'Hoegaarden Clone'],[u'All Grain'],[u'Austin'],[u'18.9270589'],[u'27.0278401092'],[u'63.0']
springtime-red-ipa,[u'Springtime Red IPA'],[u'All Grain'],[u'12characters'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
october-sky-fresh-hop-brown-ale,[u'October Sky - Fresh Hop Brown Ale'],[u'Extract'],[u'illa_kotilla'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
robust-porter-v3,[u'Robust Porter V3'],[u'All Grain'],[u'Travis'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
bells-two-hearted-beersmith,[u'Bells Two Hearted (BeerSmith)'],[u'All Grain'],[u'Joe Machulsky'],[u'20.81976479'],[u'24.983717748'],[u'68.0']
grapefruit-ipa-87c8c3,[u'Grapefruit IPA'],[u'Partial Mash'],[u'ffSwanee'],[u'18.9270589'],[u'10.220611806'],[u'75.0']
all-citra-ale,[u'All Citra Ale'],[u'Extract'],[u'TNT Home Brew'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
wee-heavy-51,[u'Wee Heavy'],[u'All Grain'],[u'barleyrat'],[u'18.9270589'],[u'94.6352945'],[u'75.0']
sierra-nevada-pale-ale-clone-65,[u'Sierra Nevada Pale Ale Clone'],[u'All Grain'],[u'Collin Buesser'],[u'20.81976479'],[u'25.1919153959'],[u'69.0']
house-red-ale,[u'House Red Ale'],[u'Extract'],[u'SavoryFrank'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
vanilla-bourbon-stout-18,[u'Vanilla Bourbon Stout'],[u'Extract'],[u'Ian Davis'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
citra-amarillo-ipa,[u'Citra/Amarillo IPA'],[u'All Grain'],[u'Ian'],[u'20.81976479'],[u'24.983717748'],[u'61.0']
love-you-long-time-ipa,[u'Love You Long Time IPA'],[u'All Grain'],[u'Sheri_go_round'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
belgian-pale-62,[u'belgian pale'],[u'All Grain'],[u'Drew Gabel'],[u'20.81976479'],[u'27.065694227'],[u'70.0']
citra-black-ipa-bc7279,[u'Citra Black IPA'],[u'Partial Mash'],[u'pfunkross'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
woodys-wit,"[u""Woody's Wit""]",[u'All Grain'],[u'Zak'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
big-bens-brown-ale,"[u""Big Ben's Brown Ale ""]",[u'All Grain'],[u'Hoptastified'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
hefe-iv,[u'Hefe IV'],[u'All Grain'],[u'Lostyooper'],[u'22.71247068'],[u'30.28329424'],[u'75.0']
nut-brown-ale-102,[u'Nut Brown Ale'],[u'All Grain'],[u'Jrod'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
cascade-ipa-e15d96,[u'Cascade IPA'],[u'All Grain'],[u'Jim'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
3-floyds-zombie-dust-clone,"[u""3 Floyd's Zombie Dust Clone""]",[u'All Grain'],[u'uberg33k'],[u'19.873411845'],[u'23.848094214'],[u'65.0']
firework-cream-ale,[u'Firework Cream Ale'],[u'All Grain'],[u'Lostyooper'],[u'22.71247068'],[u'30.28329424'],[u'75.0']
lemon-saison-1,[u'Lemon Saison'],[u'Partial Mash'],[u'akruspe'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
farmhouse-ale-26,[u'Farmhouse Ale'],[u'All Grain'],[u'jpreece411'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
andys-wheat-peach,"[u""Andy's Wheat Peach""]",[u'All Grain'],[u'AndyG'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
bitters-3,[u'Bitters'],[u'All Grain'],[u'notluke'],[u'18.9270589'],[u'21.766117735'],[u'77.0']
english-on-the-ones-ipa-with-frankenyeast,"[u'English ""on-the-ones"" IPA with FrankenYeast']",[u'All Grain'],[u'Ksky'],[u'16.0'],[u'5.499'],[u'60.0']
wdo,[u'WDO'],[u'Partial Mash'],[u'Jake B'],[u'20.81976479'],[u'24.983717748'],[u'67.0']
first-dunkel-attempt,[u'First Dunkel Attempt'],[u'Partial Mash'],[u'Matt'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
orange-creamsicle-ale-3,[u'Orange Creamsicle Ale'],[u'All Grain'],[u'TonyYates'],[u'23.0'],[u'6.8704'],[u'75.0']
pompous-prick-porter,[u'Pompous Prick Porter'],[u'All Grain'],[u'HMS'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
cascade-of-cascade,[u'Cascade of Cascade'],[u'All Grain'],[u'BaronAaron'],[u'20.81976479'],[u'24.60517657'],[u'75.0']
bill-goldberg-ipa,[u'Bill Goldberg IPA'],[u'Extract'],[u'chrisofdoom'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
dead-guy-clone-ag,[u'Dead Guy Clone AG'],[u'All Grain'],[u'Gus'],[u'37.8541178'],[u'49.21035314'],[u'70.0']
heafes-weizen,[u'Heafes-weizen'],[u'All Grain'],[u'Heath Stannard'],[u'18.93'],[u'6.0'],[u'75.0']
cross-czech-pilsner,[u'Cross Czech Pilsner'],[u'All Grain'],[u'jpraetorius'],[u'20.81976479'],[u'24.983717748'],[u'65.0']
southern-northern-brown,[u'Southern Northern Brown'],[u'All Grain'],[u'tokenrock'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
extra-special-brew-esb,[u'Extra Special Brew (ESB)'],[u'All Grain'],[u'BryanBrammer'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
desecrator,[u'Desecrator'],[u'All Grain'],[u'ACDC Homebrew'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
elf,[u'Elf'],[u'All Grain'],[u'schankhaus'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
el-hefe-16,[u'El Hefe'],[u'All Grain'],[u'forumtroll'],[u'50.0052896138'],[u'62.45929437'],[u'80.0']
biscuit-ipa-2,[u'Biscuit IPA'],[u'All Grain'],[u'schlemazl'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
jamil-wee-heavy-f5481f,[u'Jamil Wee Heavy'],[u'All Grain'],[u'Mike'],[u'18.9270589'],[u'29.336941295'],[u'68.0']
centennial-blonde-ale-10,[u'Centennial Blonde Ale'],[u'Extract'],[u'jonas_90210'],[u'18.9270589'],[u'11.8483388714'],[u'37.5']
northern-brewer-nut-brown-ale-1,[u'Northern Brewer Nut Brown Ale'],[u'All Grain'],[u'sontondaman'],[u'17.03435301'],[u'20.0248283162'],[u'80.0']
red-amber-ale,[u'Red Amber Ale'],[u'All Grain'],[u'Muns0ned'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
armageddon-oatmeal-stout,[u'Armageddon Oatmeal Stout'],[u'All Grain'],[u'EJ Gegg'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
summer-pils-7,[u'Summer Pils'],[u'Extract'],[u'Mark Stone'],[u'20.81976479'],[u'23.9427295085'],[u'75.0']
40th-birthday-pale-ale,[u'40th Birthday Pale Ale'],[u'Partial Mash'],[u'Snaggletooth Brewing'],[u'22.71247068'],[u'11.35623534'],[u'75.0']
adams-coors-light-light,"[u'Adam\'s ""Coors Light Light""']",[u'All Grain'],[u'BlackWolf'],[u'37.8541178'],[u'45.42494136'],[u'80.0']
saison-lion,[u'Saison Lion'],[u'All Grain'],[u'elliotsl'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
holiday-ale-modified-bb-kit,[u'Holiday Ale (Modified BB Kit)'],[u'Extract'],[u'Matthew Duran'],[u'20.81976479'],[u'24.636721668166654'],[u'75.0']
amber-117,[u'Amber'],[u'All Grain'],[u'Steve'],[u'13.24894123'],[u'17.223623599'],[u'75.0']
german-pilsner-3-1,[u'German Pilsner#3'],[u'All Grain'],[u'zeak'],[u'22.7'],[u'7.494'],[u'77.0']
high-sierra-pale-ale-2,[u'High Sierra Pale Ale'],[u'Partial Mash'],[u'mannyman3000'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
ill-dunkel-your-weizen,"[u""I'll Dunkel Your Weizen""]",[u'Extract'],[u'BJ Lyke'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
2014-brewers-cup-robust-porter-i-american,"[u""2014 BREWER'S CUP - ROBUST PORTER I  - AMERICAN""]",[u'All Grain'],[u'Chris  McClanahan'],[u'9.46352945'],[u'12.302588285'],[u'61.0']
chinook-ipa-14,[u'Chinook IPA'],[u'All Grain'],[u'jgrundstad'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
potato-po-tah-toh-tomato-to-mah-t,[u'Potato Po-tah-toh Tomato To-mah-toh'],[u'Partial Mash'],[u'hbc'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
something-clever-gose,[u'Something Clever Gose'],[u'All Grain'],[u'Wolfatron'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
english-pale-ale-91,[u'English Pale Ale'],[u'All Grain'],[u'Paul Bradley'],[u'18.9270589'],[u'22.71247068'],[u'65.0']
