beer_id,beer_name,mash_type,brewer,batch_size,boil_size,efficiency
enos-german-pils,"[u""Eno's German Pils""]",[u'All Grain'],[u'binarybrewing'],[u'22.71247068'],[u'28.39058835'],[u'70.0']
slightly-less-last-minute-emersons-pilsner,"[u'slightly less last minute, Emersons Pilsner']",[u'All Grain'],[u'Peter Weasel'],[u'45.0'],[u'56.25'],[u'60.0']
best-bitter-477575,[u'Best Bitter'],[u'All Grain'],[u'bosiephus45'],[u'20.062682434'],[u'24.226635392000002'],[u'75.0']
saison-rouge-3,[u'Saison Rouge'],[u'All Grain'],[u'TradeBrew'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
fourty-four,[u'Fourty-Four'],[u'All Grain'],[u'Austin Murray'],[u'18.9270589'],[u'24.680884805599998'],[u'75.0']
citra-lite-5ff6b1,[u'Citra Lite'],[u'Extract'],[u'oregonhawk'],[u'18.9270589'],[u'18.737788311'],[u'75.0']
kalamazoo-kup-winning-belgian-dubbel,[u'Kalamazoo Kup Winning Belgian Dubbel'],[u'All Grain'],[u'_TheTrevster_'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
experimental-apricot-cream-ale,[u'Experimental Apricot Cream Ale'],[u'Extract'],[u'SAbrew'],[u'11.35623534'],[u'13.059670641'],[u'75.0']
barleywine-2-bw2,"[u'Barleywine, #2 (BW.2)']",[u'Extract'],[u'mnodonnell'],[u'18.9270589'],[u'9.46352945'],[u'75.0']
prima-apa,[u'Prima APA'],[u'All Grain'],[u'Mopsens'],[u'13.0'],[u'7.43'],[u'70.0']
grimace-81d199,[u'Grimace'],[u'All Grain'],[u'Darby Rose Brewing'],[u'26.49788246'],[u'28.39058835'],[u'60.0']
das-ist-gut-bier,[u'das ist gut bier'],[u'Extract'],[u'eehrbar'],[u'19.684141256'],[u'24.60517657'],[u'75.0']
simcoe-single-hop-small-batch,[u'Simcoe single hop- small batch'],[u'Extract'],[u'rapidsequence'],[u'11.3940894578'],[u'14.195294175'],[u'75.0']
rye-ipa-amarillo,[u'Rye IPA Amarillo '],[u'All Grain'],[u'jpmakuch'],[u'20.82'],[u'10.164'],[u'75.0']
bitter-60,[u'Bitter'],[u'All Grain'],[u'Rando'],[u'45.3870872422'],[u'56.7811767'],[u'68.0']
vice-presidente,[u'Vice Presidente'],[u'Extract'],[u'almonte96b'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
crazy-buzz-imperial-stout,[u'Crazy Buzz Imperial Stout'],[u'Partial Mash'],[u'Dan'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
howc-fas-dry-irish-stout,[u'HOWC-FAS Dry Irish Stout'],[u'All Grain'],[u'Doug Brown'],[u'23.0153036224'],[u'38.497637802599996'],[u'75.0']
homegrown-ipa-17,[u'Homegrown IPA'],[u'All Grain'],[u'Luke Sutton'],[u'20.81976479'],[u'28.39058835'],[u'75.0']
snuggles-wit,[u'Snuggles Wit'],[u'All Grain'],[u'mgo737'],[u'22.71247068'],[u'32.4409789546'],[u'84.0']
ramblin-amber,"[u""Ramblin' Amber""]",[u'All Grain'],[u'muckaround'],[u'18.9270589'],[u'24.60517657'],[u'75.0']
smoked-porter-136,[u'Smoked Porter'],[u'All Grain'],[u'piper_clap'],[u'22.71247068'],[u'27.254964816'],[u'75.0']
dry-hopped-amarillo-pale-ale-midwest,[u'Dry-Hopped Amarillo Pale Ale (Midwest)'],[u'Partial Mash'],[u'R.J. LaCount'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
berlin-warhead,[u'Berlin Warhead'],[u'Extract'],[u'jodland'],[u'11.3940894578'],[u'14.195294175'],[u'75.0']
wedding-lager-1,[u'Wedding Lager'],[u'All Grain'],[u'Zak'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
citra-session,[u'Citra Session'],[u'All Grain'],[u'mschallau'],[u'22.71247068'],[u'28.39058835'],[u'85.0']
lord-crouchbacks-special-bitter-palmer,"[u""Lord Crouchback's Special Bitter (Palmer)""]",[u'Partial Mash'],[u'Rampant Brewery'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
black-lemon-pale-ale,[u'Black Lemon Pale Ale'],[u'Partial Mash'],[u'Brian Cervino'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
twelve-parsecs,[u'Twelve Parsecs'],[u'Partial Mash'],[u'jpmclaug'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
english-pale-ale-20,[u'English Pale Ale'],[u'Partial Mash'],[u'3circusfreaks'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
exit-8,[u'EXIT 8'],[u'Partial Mash'],[u'Steve C'],[u'8.2900517982'],[u'9.8042165102'],[u'80.0']
sleepy-maude,[u'Sleepy Maude'],[u'All Grain'],[u'jeffurbanski'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
bitter-sob,[u'Bitter - S.O.B. '],[u'All Grain'],[u'heava42'],[u'22.71247068'],[u'27.254964816'],[u'78.0']
wit-or-wit-out-you-1,[u'Wit or Wit-out You'],[u'Partial Mash'],[u'grandpasgeniusbeer'],[u'18.9270589'],[u'11.924047107'],[u'60.0']
ides-of-march-1,[u'Ides of March'],[u'All Grain'],[u'bikefoolery'],[u'52.99576492'],[u'63.594917904000006'],[u'75.0']
dank-bw-northern-brewer,[u'DanK BW (Northern Brewer)'],[u'Extract'],[u'Buffalo_DanK'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
d-day-ipa-2,[u'D-Day IPA'],[u'All Grain'],[u'Michael Slepicka'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
centennial-blonde-10-gallon-19dce2,[u'Centennial Blonde (10 Gallon)'],[u'All Grain'],[u'Fienix'],[u'41.63952958'],[u'45.42494136'],[u'75.0']
scotch-ale-1-4,[u'Scotch Ale #1'],[u'All Grain'],[u'Scira'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
quad-ale,[u'Quad Ale'],[u'Partial Mash'],[u'wenzered'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
test-61,[u'test'],[u'All Grain'],[u'gijzelaerr'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
small-ale,[u'Small Ale'],[u'Partial Mash'],[u'Green Man Brewery'],[u'9.5013835678'],[u'10.5234447484'],[u'75.0']
vernal-pils,[u'Vernal Pils'],[u'All Grain'],[u'kaz'],[u'20.781910672200002'],[u'29.7533365908'],[u'75.0']
witbier-5,[u'Witbier'],[u'All Grain'],[u'Geoff Smith'],[u'20.81976479'],[u'29.7533365908'],[u'75.0']
gingerbread-brown-ale-4,[u'Gingerbread Brown Ale'],[u'All Grain'],[u'Brian'],[u'9.46352945'],[u'11.35623534'],[u'70.0']
byo-bitter,[u'BYO Bitter'],[u'Partial Mash'],[u'fe2head'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
black-hole-ipa-4,[u'Black Hole IPA'],[u'All Grain'],[u'Travis Johnson'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
dannys-see-men-stout,"[u""danny's see men stout""]",[u'All Grain'],[u'iversenbeer'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
untitled-weizen-weissbier-162882,[u'Untitled Weizen/Weissbier 162882'],[u'All Grain'],[u'jedixi'],[u'18.9270589'],[u'18.9270589'],[u'75.0']
home-brew-57-pale-ale-62bec4,[u'Home Brew #57 (Pale Ale)'],[u'All Grain'],[u'schematix'],[u'48.074729606'],[u'46.6741272474'],[u'92.0']
screwhead,[u'Screwhead'],[u'All Grain'],[u'mhilbert'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
fresh-hop-ipa-29,[u'Fresh Hop IPA'],[u'All Grain'],[u'hbc07'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
patricks-ipa,[u'Patricks IPA'],[u'Partial Mash'],[u'3circusfreaks'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
black-ipa-611,[u'Black IPA'],[u'All Grain'],[u'StuBruLondon'],[u'20.82'],[u'6.6'],[u'75.0']
2-ipa,[u'#2 IPA'],[u'Extract'],[u'Christer Edvartsen'],[u'18.0185600728'],[u'22.71247068'],[u'75.0']
harpoon-summer-ale-clone-kolsch-s,[u'Harpoon summer ale clone (Kolsch style)'],[u'Extract'],[u'acmackle'],[u'37.8541178'],[u'54.093534336199994'],[u'75.0']
3x-a-charm-579b9f,[u'3X a charm'],[u'All Grain'],[u'Rockingravey'],[u'41.63952958'],[u'45.803482538'],[u'75.0']
cream-ale-2-corn-boogaloo,[u'Cream Ale 2: Corn Boogaloo'],[u'All Grain'],[u'firebad57'],[u'18.9270589'],[u'83.27905916'],[u'75.0']
eperiment,[u'eperiment'],[u'All Grain'],[u'fatjonny'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
hopminster-fuller,[u'Hopminster Fuller'],[u'Partial Mash'],[u'John'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
elans-stout-version-2,"[u""Elan's Stout (version 2)""]",[u'All Grain'],[u'Pato Frio'],[u'18.9270589'],[u'23.658823625'],[u'70.0']
1-12-12-ipa,[u'1/12/12 ipa'],[u'Partial Mash'],[u'swenben'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
wyszynkowe-10,[u'Wyszynkowe 10'],[u'All Grain'],[u'Gabe_Kaye'],[u'21.9932424418'],[u'27.444235405'],[u'75.0']
174th-and-interurban-10-14-12,[u'174th & Interurban 10/14/12'],[u'Partial Mash'],[u'cgeorge'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
haus-hop-ale-2011-07-19-version,[u'haus hop ale (2011-07-19 version)'],[u'Extract'],[u'dcampbell'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
bitter-one,[u'Bitter One'],[u'All Grain'],[u'zip_000'],[u'22.71247068'],[u'98.42070628'],[u'75.0']
hip-hop-bombamous,[u'Hip-Hop Bombamous'],[u'Partial Mash'],[u'Two Akers Brewing'],[u'18.9270589'],[u'11.8483388714'],[u'75.0']
2010-gidgey-boos-nut-brown-brew,"[u""2010 Gidgey Boo's Nut Brown Brew""]",[u'Partial Mash'],[u'Uncle Jimbay'],[u'19.305600077999998'],[u'24.1130730386'],[u'75.0']
spicy-smash,[u'Spicy Smash'],[u'All Grain'],[u'Elijah Bernstein-Cooper'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
earl-of-bitter-iv,[u'Earl of Bitter IV'],[u'All Grain'],[u'KO Amps'],[u'20.81976479'],[u'22.901741269'],[u'70.0']
rcbs-english-esb,"[u""RCB's English ESB""]",[u'All Grain'],[u'Ben Baggett'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
equanimity-pale-ale-batch-4,"[u'Equanimity Pale Ale, Batch 4']",[u'All Grain'],[u'Paul Stauffer'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
truman-1895-export-stout-var1,[u'truman 1895 export stout (var1)'],[u'All Grain'],[u'Dana'],[u'22.71247068'],[u'29.147670706'],[u'80.0']
121-gigahops,[u'1.21 GigaHops'],[u'All Grain'],[u'drock'],[u'20.81976479'],[u'26.797119261208998'],[u'67.0']
amarillo-smash-932d26,[u'Amarillo Smash'],[u'All Grain'],[u'Mike King'],[u'45.42494136'],[u'34.06870602'],[u'75.0']
amarillo-ale-13,[u'Amarillo Ale'],[u'All Grain'],[u'Dragon99'],[u'37.8541178'],[u'42.018070758'],[u'72.0']
smash-brothers-gpa,[u'Smash Brothers - GPA'],[u'All Grain'],[u'plankton'],[u'20.81976479'],[u'24.983717748'],[u'68.0']
red-sour-base-1,[u'Red Sour Base #1'],[u'All Grain'],[u'AlexFields'],[u'22.71247068'],[u'27.254964816'],[u'75.0']
sugar-mountain-stout,[u'Sugar Mountain Stout'],[u'Partial Mash'],[u'Tedd Clevenger'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
dark-island-esb-0b8dd0,[u'Dark Island ESB'],[u'All Grain'],[u'VelkyAl'],[u'18.9270589'],[u'21.198305968'],[u'75.0']
075-mandarine,[u'(075) Mandarine'],[u'All Grain'],[u'Beached Brew'],[u'20.81976479'],[u'24.983717748'],[u'74.0']
smugglers-den-milk-stout,"[u""Smuggler's Den Milk Stout""]",[u'All Grain'],[u'shawbrook'],[u'18.9270589'],[u'23.658823625'],[u'70.0']
722-v20,[u'#722 v2.0'],[u'Extract'],[u'cdr8h'],[u'18.9270589'],[u'15.14164712'],[u'75.0']
oakshire-watershed-ipa,[u'Oakshire Watershed IPA'],[u'Partial Mash'],[u'Brett Radke'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
bourbon-barrel-czars-revenge-ris-25-gallons-20,"[u""Bourbon Barrel Czar's Revenge RIS (2.5 gallons) #20""]",[u'Partial Mash'],[u'Son of Hilarius Ales'],[u'9.46352945'],[u'11.35623534'],[u'75.0']
hefe-121,[u'Hefe'],[u'All Grain'],[u'Brian'],[u'9.46352945'],[u'11.35623534'],[u'75.0']
very-pale-ale-2,[u'Very Pale Ale'],[u'Extract'],[u'dwyer149'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
recall,[u'Recall'],[u'All Grain'],[u'Nathan Howell'],[u'20.781910672200002'],[u'29.7533365908'],[u'75.0']
howard-s-strong-scottish-ale-1e8c6c,"[u""Howard's Strong Scottish Ale""]",[u'Extract'],[u'Frank Hearl'],[u'22.71247068'],[u'26.687153049'],[u'75.0']
mira-dortmunder,[u'Mira Dortmunder'],[u'Extract'],[u'eddieruko'],[u'20.81976479'],[u'11.734776518'],[u'75.0']
bro-pils-iv-a68dd0,[u'BRO-Pils-IV'],[u'All Grain'],[u'aploeger'],[u'22.0'],[u'7.97'],[u'70.0']
rebel-ridge-russian,[u'Rebel Ridge Russian'],[u'Partial Mash'],[u'EchoValley'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
w-g-d,[u'W G D'],[u'All Grain'],[u'Wizeguy'],[u'4.5046400182'],[u'5.67811767'],[u'75.0']
don-chiquiros-farmhouse-ale,[u'Don Chiquiros Farmhouse Ale'],[u'All Grain'],[u'Splintered Oak Farms'],[u'37.8919719178'],[u'47.31764725'],[u'75.0']
first-beer-of-the-new-yeer,[u'first beer of the new yeer'],[u'All Grain'],[u'Zach'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
3-eyed-crow,[u'3 Eyed Crow'],[u'All Grain'],[u'Ckosmosis'],[u'20.81976479'],[u'24.202976568375'],[u'72.0']
elderflower-honey-tripel-w-brett-v2,[u'Elderflower Honey Tripel w/ Brett v2'],[u'All Grain'],[u'garrettbk'],[u'22.71247068'],[u'27.254964816'],[u'69.0']
super-saaz-me-2012-03-18-version,[u'Super Saaz Me (2012-03-18 version)'],[u'All Grain'],[u'Nathan Howell'],[u'20.781910672200002'],[u'34.7122260226'],[u'60.0']
lil-sparky-nut-brown-ale,"[u""Lil' Sparky Nut Brown Ale""]",[u'All Grain'],[u'C. R. Daley'],[u'18.9270589'],[u'22.71247068'],[u'70.0']
witty-friend-extract,[u'Witty Friend [Extract]'],[u'Extract'],[u'Nate'],[u'11.35623534'],[u'12.7189835808'],[u'80.0']
blonded-by-the-blues,[u'Blonded by the Blues'],[u'All Grain'],[u'eko'],[u'20.81976479'],[u'27.444235405'],[u'75.0']
they-lied-to-me,[u'They lied to me.'],[u'Extract'],[u'DagTheGoat'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
pilsner-14,[u'Pilsner'],[u'All Grain'],[u'Hoffman Brewing Company'],[u'18.9270589'],[u'23.658823625'],[u'70.0']
lagunitas-hop-stoopid-clone,[u'Lagunitas Hop Stoopid Clone'],[u'All Grain'],[u'Anonymous'],[u'18.9270589'],[u'25.362258926'],[u'70.0']
saison-374,[u'Saison'],[u'Partial Mash'],[u'Virtus'],[u'18.9270589'],[u'18.9270589'],[u'75.0']
helles-lagerbier,[u'Helles Lagerbier'],[u'All Grain'],[u'sbcelicagt'],[u'20.781910672200002'],[u'26.0436330464'],[u'80.0']
american-farmhouse-beer,[u'American Farmhouse Beer'],[u'All Grain'],[u'Jfranklin40'],[u'18.9270589'],[u'23.658823625'],[u'67.0']
homegrown-hoppyness-1,[u'Homegrown Hoppyness'],[u'All Grain'],[u'surfcarp'],[u'19.873411845'],[u'22.854423621749998'],[u'75.0']
margarita-gose,[u'Margarita Gose'],[u'All Grain'],[u'Jason Sweat'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
american-amber-ale-1-06052010,[u'American Amber Ale #1 - 06052010'],[u'Partial Mash'],[u'Nick Kikalos'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
bastardized-belgian-wit,[u'Bastardized Belgian Wit'],[u'All Grain'],[u'willis420'],[u'37.8541178'],[u'43.53223547'],[u'75.0']
ball-tick,[u'ball tick'],[u'All Grain'],[u'jef lewis'],[u'18.9270589'],[u'23.658823625'],[u'56.0']
hoppys-4-20-pale-ale,"[u""Hoppy's 4/20 Pale Ale""]",[u'Partial Mash'],[u'gToe'],[u'19.873411845'],[u'23.848094214'],[u'65.0']
irish-bitter,[u'Irish Bitter'],[u'Partial Mash'],[u'Matt Chambers'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
pacific-gem-hop-trial,[u'Pacific Gem hop trial'],[u'All Grain'],[u'Brewcat'],[u'26.5'],[u'11.0'],[u'84.0']
blonde-ale-162,[u'Blonde Ale'],[u'Extract'],[u'Stefan Mrk'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
xiv9,[u'XIV9'],[u'All Grain'],[u'miskui'],[u'22.71'],[u'7.35'],[u'67.0']
american-ipa-176,[u'American IPA'],[u'All Grain'],[u'jaacarson'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
s-s-porter,[u'S. S. Porter'],[u'Partial Mash'],[u'jeeves'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
english-rose,[u'English Rose'],[u'Partial Mash'],[u'Casey Wilson'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
fug,[u'Fug'],[u'All Grain'],[u'mattive'],[u'16.0'],[u'5.23'],[u'65.0']
irish-red-v20,[u'Irish Red V2.0'],[u'Partial Mash'],[u'Mudduth'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
berliner-weiss-8,[u'Berliner Weiss'],[u'Extract'],[u'BrewmasterBahb'],[u'18.9270589'],[u'19.873411845'],[u'75.0']
belgian-wit-14,[u'Belgian Wit'],[u'All Grain'],[u'scottdugas'],[u'28.39058835'],[u'40.54176016380001'],[u'70.0']
grapefruit-ipa-1,[u'Grapefruit IPA'],[u'All Grain'],[u'timandydoyle'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
sh-series-mosaic,[u'SH Series: Mosaic'],[u'All Grain'],[u'Maciek Polo'],[u'24.0'],[u'6.974'],[u'75.0']
pilsen-1,[u'Pilsen'],[u'All Grain'],[u'C Kriwox'],[u'20.781910672200002'],[u'34.7122260226'],[u'85.0']
citra-smash-15,[u'Citra SMASH'],[u'All Grain'],[u'Ammann'],[u'20.81976479'],[u'26.0436330464'],[u'70.0']
after-hours-stout,[u'After Hours Stout'],[u'All Grain'],[u'excelsior1109'],[u'22.71247068'],[u'23.091011857999998'],[u'75.0']
summer-breeze-pale-ale-i,[u'Summer Breeze Pale Ale I'],[u'All Grain'],[u'zjhorn'],[u'18.9270589'],[u'23.658823625'],[u'58.0']
1-hop-1-malt-ipa,[u'1 Hop 1 Malt IPA'],[u'All Grain'],[u'WhiskerBiscuit'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
czech-yo-self-2012-03-05-version-,[u'Czech Yo Self (2012-03-05 version) [alt]'],[u'All Grain'],[u'Sternewirth Brewing'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
belg-2,[u'Belg 2'],[u'All Grain'],[u'tcad'],[u'11.35623534'],[u'14.195294175'],[u'81.0']
festbier-2015,[u'Festbier 2015'],[u'All Grain'],[u'Higley Brothers Brewing Company'],[u'22.71247068'],[u'29.8101177675'],[u'75.0']
napoleonic-complex,[u'Napoleonic Complex'],[u'All Grain'],[u'bob25rs'],[u'20.81976479'],[u'20.441223612'],[u'75.0']
spiced-wheat-split-with-hoped-wheat,[u'Spiced Wheat (split with Hoped Wheat)'],[u'All Grain'],[u'marens'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
cherry-dubbel-3586f7,[u'Cherry Dubbel'],[u'Extract'],[u'Tad'],[u'18.9270589'],[u'11.924047107'],[u'75.0']
theyve-gone-plaid,"[u""They've gone plaid""]",[u'All Grain'],[u'gravity84'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
tauschlager-disimbricator,[u'Tauschlager Disimbricator'],[u'All Grain'],[u'Eric'],[u'20.781910672200002'],[u'34.7122260226'],[u'78.0']
oatmeal-stout-983ac1,[u'Oatmeal Stout'],[u'All Grain'],[u'Ken S'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
ak-2,[u'AK'],[u'All Grain'],[u'JBabic'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
pirates-cove-pilsener,[u'Pirates Cove Pilsener'],[u'All Grain'],[u'portjeffbrew'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
et-golden-sufferin-ale,"[u""ET Golden Sufferin' Ale""]",[u'Partial Mash'],[u'erikbeng'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
lucky-sippin-ipa,"[u""Lucky Sippin' IPA""]",[u'Extract'],[u'Licosati'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
bullz-light,[u'Bullz Light'],[u'All Grain'],[u'CURT FOWLER'],[u'15.14164712'],[u'18.169976544'],[u'75.0']
dunkelweizen-103,[u'Dunkelweizen'],[u'Partial Mash'],[u'PopQuizKid'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
blind-pig-ipa-d1536e,[u'Blind Pig IPA'],[u'All Grain'],[u'Churchyard'],[u'11.35623534'],[u'17.602164777000002'],[u'75.0']
dubbel-50,[u'Dubbel'],[u'Extract'],[u'Chip'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
smild,"[u""S'Mild""]",[u'Partial Mash'],[u'Jay'],[u'18.9270589'],[u'24.983717748'],[u'75.0']
april-wit,[u'April Wit'],[u'Extract'],[u'Christopher Seavey'],[u'18.9270589'],[u'25.2486965726'],[u'75.0']
ipa-cascade-1,[u'IPA - Cascade'],[u'All Grain'],[u'Seb'],[u'28.0'],[u'8.88'],[u'80.0']
not-wet-and-jet-black-ipa-4e3ea6,[u'Not-Wet and Jet Black IPA'],[u'All Grain'],[u'knfknf'],[u'13.24894123'],[u'17.03435301'],[u'75.0']
cybi-ordinary-bitter,[u'CYBI ordinary bitter'],[u'All Grain'],[u'Brewski09'],[u'9.5013835678'],[u'11.8483388714'],[u'75.0']
mattys-american-stout,"[u""Matty's American Stout""]",[u'Partial Mash'],[u'evolutionfxr'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
czech-please-2,[u'Czech please.'],[u'All Grain'],[u'Joe Coxey'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
citra-25,[u'CITRA'],[u'All Grain'],[u'asheets1'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
sierra-nevada-all-extract-clone-iv,[u'Sierra Nevada All-Extract Clone IV'],[u'Extract'],[u'chrucci'],[u'37.8919719178'],[u'47.31764725'],[u'75.0']
maple-apa-ag,[u'Maple APA AG'],[u'All Grain'],[u'Ian Davis'],[u'18.9270589'],[u'24.983717748'],[u'70.0']
smash-target,[u'SMASH Target'],[u'All Grain'],[u'Dustin Donohue'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
cooper-mountain-porter-all-grain,[u'Cooper Mountain Porter All Grain'],[u'All Grain'],[u'Van der Dans Brewery'],[u'24.60517657'],[u'29.526211884'],[u'64.0']
tits-up-clone-1,[u'Tits Up Clone'],[u'All Grain'],[u'Garrett Strawn'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
mabels-folly-american-ipa,"[u""Mabel's Folly American IPA""]",[u'All Grain'],[u'Nicole'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
allyson-and-wesleys-berliner-wies,"[u""Allyson&Wesley's Berliner Wiess""]",[u'Extract'],[u'Ivan Hennessy'],[u'18.9270589'],[u'19.911265962799998'],[u'75.0']
saison-hoppy-blonde-dual-batch,[u'Saison/Hoppy Blonde - dual batch'],[u'All Grain'],[u'Phillip McDaniel'],[u'35.96141191'],[u'34.06870602'],[u'73.0']
pale-ale-iii-6,[u'Pale Ale III'],[u'Extract'],[u'Timberakita'],[u'11.35623534'],[u'9.842070628'],[u'75.0']
yeast-experiment-october-2015-s-04-86c93a,[u'Yeast Experiment October 2015 - S-04'],[u'Extract'],[u'joshua'],[u'22.71247068'],[u'8.517176505'],[u'75.0']
winter-premium,[u'Winter Premium'],[u'All Grain'],[u'Chris Toscano'],[u'20.781910672200002'],[u'29.7533365908'],[u'75.0']
ido,[u'iDO'],[u'All Grain'],[u'Gregory Hewes'],[u'22.71247068'],[u'29.7533365908'],[u'80.0']
bitter-dragonfly-esb-2012-08-10-v,[u'Bitter Dragonfly ESB (2012-08-10 version)'],[u'All Grain'],[u'Loren Standley'],[u'20.781910672200002'],[u'26.0436330464'],[u'80.0']
apa-1-35,[u'APA #1'],[u'All Grain'],[u'IKKAL'],[u'20.0'],[u'6.336'],[u'70.0']
kauf-roughty,[u'KAUF Roughty'],[u'All Grain'],[u'The Kauf'],[u'20.81976479'],[u'24.983717748'],[u'70.0']
black-butte-porter-clone-24,[u'Black Butte Porter clone'],[u'All Grain'],[u'Adam S.'],[u'20.81976479'],[u'26.49788246'],[u'70.0']
brian-boru-ale,[u'Brian Boru Ale'],[u'Partial Mash'],[u'Matt Chambers'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
sparrow-bitter,[u'Sparrow Bitter'],[u'Extract'],[u'goatboy759'],[u'18.9270589'],[u'11.35623534'],[u'75.0']
brown-ale-with-chai-spices,[u'Brown Ale with Chai Spices'],[u'All Grain'],[u'John Adams'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
cascade-pale-ale-61,[u'Cascade Pale Ale'],[u'All Grain'],[u'notoriousbrew'],[u'41.63952958'],[u'52.049411975'],[u'75.0']
american-ipa-91,[u'American IPA'],[u'All Grain'],[u'Humbaba Brewing'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
izzo-13-smokey-rye-porter,[u'Izzo 13 Smokey Rye Porter'],[u'All Grain'],[u'Power-Ketal Homebrew'],[u'15.14164712'],[u'17.03435301'],[u'70.0']
26-ipa-v4,[u'26 IPA v4'],[u'All Grain'],[u'iBrew'],[u'20.81976479'],[u'24.60517657'],[u'75.0']
shady-ringer-ipa,[u'Shady Ringer IPA'],[u'All Grain'],[u'ShadyJay'],[u'7.57082356'],[u'9.084988272'],[u'75.0']
old-ale-torc-oat,[u'Old Ale Torc (OAT)'],[u'All Grain'],[u'Kevin T.'],[u'26.49788246'],[u'37.8541178'],[u'75.0']
m-and-m-smash,[u'M&M SMaSH'],[u'All Grain'],[u'Alex'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
sweet-7s-dubbel,"[u""Sweet 7's Dubbel""]",[u'All Grain'],[u'dstrand'],[u'62.5'],[u'71.01'],[u'58.0']
malt-bomb-1,[u'Malt bomb'],[u'All Grain'],[u'hotwort'],[u'18.9270589'],[u'23.658823625'],[u'80.0']
pilsner-test-1,[u'Pilsner Test'],[u'All Grain'],[u'Murder Basement'],[u'11.35623534'],[u'13.627482408'],[u'65.0']
dry-hopped-extra-pale-ale,[u'Dry Hopped Extra Pale Ale'],[u'Extract'],[u'Jason'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
downtown-bastard-brown-2009,[u'Downtown Bastard Brown 2009'],[u'Partial Mash'],[u'tfeeser'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
beachhouse-bitter,[u'Beachhouse Bitter'],[u'All Grain'],[u'Fivecard Stud'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
