beer_id,beer_name,name,origin,alpha,beta,amount,use,form,time,notes
heady-topper-clone-25,[u'Heady Topper Clone'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'0.056699'],[u'Whirlpool'],[u'Pellet'],[u'0'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
heady-topper-clone-25,[u'Heady Topper Clone'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.056699'],[u'Whirlpool'],[u'Pellet'],[u'0'],[]
heady-topper-clone-25,[u'Heady Topper Clone'],[u'Apollo (US)'],[u'United States'],[u'19.5'],[],[u'0.0283495'],[u'Whirlpool'],[u'Pellet'],[u'0'],"[u'Characterized by its exceptionally high percentage of alpha acids, excellent storage stability of alpha acids, low CoH value for an alpha variety, and resistance to hop powdery mildew strains found in Washington. The new variety was cultivated as a result of a cross in 2000 at Golden Gate Roza Hop Ranches in Prosser, Washington, and has been asexually reproduced there.']"
firestone-walker-wookey-jack-02bfcf,[u'Firestone Walker Wookey Jack'],[],[],[],[],[],[],[],[],[]
firestone-walker-wookey-jack-02bfcf,[u'Firestone Walker Wookey Jack'],[u'Magnum (US)'],[u'United States'],[u'12.6'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'90'],[]
firestone-walker-wookey-jack-02bfcf,[u'Firestone Walker Wookey Jack'],[u'Citra (US)'],[u'United States'],[u'14.5'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'25'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
firestone-walker-wookey-jack-02bfcf,[u'Firestone Walker Wookey Jack'],[u'Amarillo (US)'],[u'United States'],[u'9.9'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'25'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
firestone-walker-wookey-jack-02bfcf,[u'Firestone Walker Wookey Jack'],[u'Citra (US)'],[u'United States'],[u'14.5'],[],[u'0.056699'],[u'Dry Hop'],[u'Pellet'],[u'14400'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
firestone-walker-wookey-jack-02bfcf,[u'Firestone Walker Wookey Jack'],[u'Amarillo (US)'],[u'United States'],[u'9.9'],[],[u'0.056699'],[u'Dry Hop'],[u'Pellet'],[u'14400'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
firestone-walker-wookey-jack-02bfcf,[u'Firestone Walker Wookey Jack'],[u'Citra (US)'],[u'United States'],[u'14.5'],[],[u'0.049611625'],[u'Whirlpool'],[u'Pellet'],[u'25'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[],[],[],[],[],[],[],[],[]
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'0.007087375'],[u'First Wort'],[u'Pellet'],[u'90'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'HopShot'],[],[u'18.0'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'90'],[]
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Columbus (US)'],[u'United States'],[u'15.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'45'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'20'],[]
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.07087375'],[u'Boil'],[u'Pellet'],[u'0'],[]
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'0'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Columbus (US)'],[u'United States'],[u'15.0'],[],[u'0.04252424999999999'],[u'Dry Hop'],[u'Pellet'],[u'14400'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'14400'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'14400'],[]
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Columbus (US)'],[u'United States'],[u'15.0'],[],[u'0.01417475'],[u'Dry Hop'],[u'Pellet'],[u'7200'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.01417475'],[u'Dry Hop'],[u'Pellet'],[u'7200'],[]
northern-brewer-plinian-legacy-extract-and-specialty-grains-kit,[u'Northern Brewer Plinian Legacy (extract and specialty grains) kit'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'0.007087375'],[u'Dry Hop'],[u'Pellet'],[u'7200'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
citra-golden-promise-smash,[u'Citra Golden Promise SMASH'],[],[],[],[],[],[],[],[],[]
citra-golden-promise-smash,[u'Citra Golden Promise SMASH'],[u'Citra (US)'],[u'United States'],[u'11.0'],[],[u'0.014174765290462292'],[u'Mash'],[u'Pellet'],[u'60'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
citra-golden-promise-smash,[u'Citra Golden Promise SMASH'],[u'Citra (US)'],[u'United States'],[u'13.4'],[],[u'0.028349530580924584'],[u'First Wort'],[u'Pellet'],[u'75'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
citra-golden-promise-smash,[u'Citra Golden Promise SMASH'],[u'Citra (US)'],[u'United States'],[u'10.0'],[],[u'0.00708738264523116'],[u'Boil'],[u'Pellet'],[u'70'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
citra-golden-promise-smash,[u'Citra Golden Promise SMASH'],[u'Citra (US)'],[u'United States'],[u'13.4'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
citra-golden-promise-smash,[u'Citra Golden Promise SMASH'],[u'Citra (US)'],[u'United States'],[u'10.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
citra-golden-promise-smash,[u'Citra Golden Promise SMASH'],[u'Citra (US)'],[u'United States'],[u'10.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'1'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
prima-pils-clone,[u'Prima Pils Clone'],[],[],[],[],[],[],[],[],[]
prima-pils-clone,[u'Prima Pils Clone'],[u'Tradition (DE)'],[u'Germany'],[u'6.0'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],[]
prima-pils-clone,[u'Prima Pils Clone'],[u'Tettnanger (US)'],[u'United States'],[u'4.5'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'30'],[]
prima-pils-clone,[u'Prima Pils Clone'],[u'Hallertauer Mittelfr\xfch (DE)'],[u'Germany'],[u'4.5'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'20'],[]
girlie-lite,[u'Girlie Lite'],[],[],[],[],[],[],[],[],[]
aranycs-pp,[u'Aranycs\xf6pp'],[],[],[],[],[],[],[],[],[]
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[],[],[],[],[],[],[],[],[]
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'Columbus (US)'],[u'United States'],[u'14.6'],[],[u'0.12473780000000001'],[u'Boil'],[u'Pellet'],[u'90'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'Simcoe (US)'],[u'United States'],[u'13.2'],[],[u'0.031184450000000002'],[u'Boil'],[u'Pellet'],[u'45'],[]
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'Centennial (US)'],[u'United States'],[u'9.5'],[],[u'0.04819415'],[u'Boil'],[u'Pellet'],[u'30'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'Centennial (US)'],[u'United States'],[u'9.5'],[],[u'0.062368900000000005'],[u'Boil'],[u'Pellet'],[u'0'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'Amarillo (US)'],[u'United States'],[u'0.0'],[],[u'0.031184450000000002'],[u'Boil'],[u'Pellet'],[u'0'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'Simcoe (US)'],[u'United States'],[u'13.2'],[],[u'0.031184450000000002'],[u'Boil'],[u'Pellet'],[u'0'],[]
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'Cascade (US)'],[u'United States'],[u'7.1'],[],[u'0.031184450000000002'],[u'Boil'],[u'Pellet'],[u'0'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'Columbus (US)'],[u'United States'],[u'14.6'],[],[u'0.062368900000000005'],[u'Dry Hop'],[u'Pellet'],[u'10080'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
russian-river-brewing-pliny-the-elder-164113,"[u'Russian River Brewing ""Pliny the Elder"" ']",[u'Centennial (US)'],[u'United States'],[u'9.5'],[],[u'0.062368900000000005'],[u'Dry Hop'],[u'Pellet'],[u'10080'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
ahp-saison,[u'AHP Saison'],[],[],[],[],[],[],[],[],[]
ahp-saison,[u'AHP Saison'],[u'Hallertau (DE)'],[u'Germany'],[u'4.5'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'60'],[]
fullers-esb-clone-5,[u'Fullers ESB clone'],[],[],[],[],[],[],[],[],[]
fullers-esb-clone-5,[u'Fullers ESB clone'],[u'Target (UK)'],[u'United Kingdom'],[u'11.0'],[],[u'0.0339999722658473'],[u'Boil'],[u'Leaf'],[u'60'],[]
fullers-esb-clone-5,[u'Fullers ESB clone'],[u'Northern Brewer (DE)'],[u'Germany'],[u'8.5'],[],[u'0.019999983685792592'],[u'Boil'],[u'Leaf'],[u'60'],[]
fullers-esb-clone-5,[u'Fullers ESB clone'],[u'Challenger (UK)'],[u'United Kingdom'],[u'7.5'],[],[u'0.017999985317213328'],[u'Boil'],[u'Leaf'],[u'60'],"[u'English hop. Introduced in 1972. Very popular dual-purpose hop in English ales. Used in many traditional English Bitters. When used for bittering, Challenger can impart a pleasant and complex marmalade/toffee/citrus flavour, which enhances strong ales. Substitutes: East Kent Goldings, Phoenix, Styrian Goldings, British Columbian Goldings.']"
fullers-esb-clone-5,[u'Fullers ESB clone'],[u'Golding (UK)'],[u'United Kingdom'],[u'5.4'],[],[u'0.02399998042295112'],[u'Boil'],[u'Leaf'],[u'10'],[]
summertime-strawberry-saison,[u'Summertime Strawberry Saison'],[],[],[],[],[],[],[],[],[]
summertime-strawberry-saison,[u'Summertime Strawberry Saison'],[u'Liberty (US)'],[u'United States'],[u'4.0'],[],[u'0.015592225000000001'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American 1983 cross between Hallertauer Mittlefr\xfch (USDA 21397) and downy mildew resistant male (USDA 64035M). Spicy (cinnamon), resiny, and slightly sweet. It is an early ripening variety and similar in technical data and aroma to Hallertau Mittelfrueh. Recommended for German/American lagers. Substitutes: Mount Hood, Hallertau, Crystal.']"
summertime-strawberry-saison,[u'Summertime Strawberry Saison'],[u'Hallertauer Aroma (NZ)'],[u'New Zealand'],[u'7.5'],[],[u'0.015592225000000001'],[u'Boil'],[u'Pellet'],[u'30'],[]
summertime-strawberry-saison,[u'Summertime Strawberry Saison'],[u'Hallertauer Aroma (NZ)'],[u'New Zealand'],[u'7.5'],[],[u'0.015592225000000001'],[u'Boil'],[u'Pellet'],[u'15'],[]
juniper-pale-ale-9,[u'Juniper Pale Ale'],[],[],[],[],[],[],[],[],[]
juniper-pale-ale-9,[u'Juniper Pale Ale'],[u'Mount Hood (US)'],[u'United States'],[u'6.8'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Soft American variety developed from Hallertau. Frequently used in styles that require only a subtle hop aroma (German/American lagers). Named for Mount Hood in Oregon. Substitutes: Liberty, Hallertau, Crystal.']"
belgian-single-12,[u'Belgian Single'],[],[],[],[],[],[],[],[],[]
belgian-single-12,[u'Belgian Single'],[u'Cascade (US)'],[u'United States'],[u'6.2'],[],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
belgian-single-12,[u'Belgian Single'],[u'Chinook (US)'],[u'United States'],[u'12.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'30'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
belgian-single-12,[u'Belgian Single'],[u'Cascade (US)'],[u'United States'],[u'6.2'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'5'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
welcome-winter-english-ale,[u'Welcome Winter English Ale'],[],[],[],[],[],[],[],[],[]
welcome-winter-english-ale,[u'Welcome Winter English Ale'],"[u'Goldings, East Kent']",[],[u'4.2'],[],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'60'],[]
welcome-winter-english-ale,[u'Welcome Winter English Ale'],"[u'Goldings, East Kent']",[],[u'4.2'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'15'],[]
welcome-winter-english-ale,[u'Welcome Winter English Ale'],[u'Willamette'],[],[u'5.7'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'15'],[]
douche-a-corte-stout,"[u""Douche' (A Corte Stout)""]",[],[],[],[],[],[],[],[],[]
vanilla-porter-101,[u'Vanilla Porter'],[],[],[],[],[],[],[],[],[]
vanilla-porter-101,[u'Vanilla Porter'],[u'Fuggle (UK)'],[u'United Kingdom'],[u'4.75'],[],[u'0.0056699'],[u'Boil'],[u'Pellet'],[u'60'],[]
hibernation-ale-gdbc-clone,[u'Hibernation Ale - GDBC Clone'],[],[],[],[],[],[],[],[],[]
hibernation-ale-gdbc-clone,[u'Hibernation Ale - GDBC Clone'],[u'Cascade (US)'],[u'United States'],[u'5.75'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'90'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
hibernation-ale-gdbc-clone,[u'Hibernation Ale - GDBC Clone'],[u'Cascade (US)'],[u'United States'],[u'5.75'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'45'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
hibernation-ale-gdbc-clone,[u'Hibernation Ale - GDBC Clone'],[u'Nugget (US)'],[u'United States'],[u'13.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Floral, resiny aroma and flavor. Primarily a bittering hop. Substitutes: Galena, Olympic.']"
hibernation-ale-gdbc-clone,[u'Hibernation Ale - GDBC Clone'],[u'Northern Brewer (US)'],[u'United States'],[u'9.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],[]
hibernation-ale-gdbc-clone,[u'Hibernation Ale - GDBC Clone'],[u'Nugget (US)'],[u'United States'],[u'13.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'5'],"[u'Floral, resiny aroma and flavor. Primarily a bittering hop. Substitutes: Galena, Olympic.']"
cherry-dark-belgian,[u'Cherry Dark Belgian'],[],[],[],[],[],[],[],[],[]
cherry-dark-belgian,[u'Cherry Dark Belgian'],[u'Northern Brewer (DE)'],[u'Germany'],[u'8.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'60'],[]
cherry-dark-belgian,[u'Cherry Dark Belgian'],[u'Northern Brewer (DE)'],[u'Germany'],[u'8.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'30'],[]
programmers-elbow-2,"[u""Programmer's Elbow""]",[],[],[],[],[],[],[],[],[]
programmers-elbow-2,"[u""Programmer's Elbow""]",[u'Kent Golding (UK)'],[u'United Kingdom'],[u'5.8'],[],[u'0.01417475'],[u'First Wort'],[u'Pellet'],[u'20'],[]
programmers-elbow-2,"[u""Programmer's Elbow""]",[u'Kent Golding (UK)'],[u'United Kingdom'],[u'5.8'],[],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'60'],[]
extra-extra-1,[u'Extra extra'],[],[],[],[],[],[],[],[],[]
extra-extra-1,[u'Extra extra'],[u'East Kent Golding (UK)'],[u'United Kingdom'],[u'6.6'],[],[u'0.0283495'],[u'Boil'],[u'Leaf'],[u'60'],[]
extra-extra-1,[u'Extra extra'],[u'East Kent Golding (UK)'],[u'United Kingdom'],[u'6.6'],[],[u'0.0283495'],[u'Boil'],[u'Leaf'],[u'20'],[]
goose-ipa-b8cc58,[u'Goose IPA'],[],[],[],[],[],[],[],[],[]
goose-ipa-b8cc58,[u'Goose IPA'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
