beer_id,beer_name,name,origin,_type,_yield,amount,potential,color,add_after_boil,coarse_fine_diff,moisture,diastatic_power,protein,max_in_batch,recommend_mash,ibu_gal_per_lb,notes
golden-magic-hefeweizen,[u'Golden Magic Hefeweizen'],"[u'Wheat, Flaked']",[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.1133980925'],[u'1.034'],[u'2'],[],[],[],[],[],[],[],[],[]
chocolate-oatmeal-stout-ab8b1f,[u'chocolate oatmeal stout'],[u'Maris Otter Pale (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'3.17514659'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
chocolate-oatmeal-stout-ab8b1f,[u'chocolate oatmeal stout'],[u'Victory (US)'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.6803885550000001'],[u'1.034'],[u'28'],[],[],[],[],[],[],[],[],[]
chocolate-oatmeal-stout-ab8b1f,[u'chocolate oatmeal stout'],"[u'Oats, Flaked']",[],[u'Adjunct'],[u'79.89635068019865'],[u'0.45359237'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
chocolate-oatmeal-stout-ab8b1f,[u'chocolate oatmeal stout'],[u'Roasted Barley (US)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
chocolate-oatmeal-stout-ab8b1f,[u'chocolate oatmeal stout'],[u'Caramel/Crystal 120L (US)'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'120'],[],[],[],[],[],[],[],[],[]
chocolate-oatmeal-stout-ab8b1f,[u'chocolate oatmeal stout'],[u'Caramel/Crystal 40L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
chocolate-oatmeal-stout-ab8b1f,[u'chocolate oatmeal stout'],[u'Chocolate Malt'],[],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
nasty-nates-armadillo,"[u""Nasty Nate's Armadillo""]",[u'Dry Malt Extract - Light'],[],[u'Dry Extract'],[u'90.69315482617145'],[u'3.17514659'],[u'1.042'],[u'4'],[],[],[],[],[],[],[],[],[]
nasty-nates-armadillo,"[u""Nasty Nate's Armadillo""]",[u'Caramel/Crystal 20L (US)'],[],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.6803885550000001'],[u'1.035'],[u'20'],[],[],[],[],[],[],[],[],[]
brians-bawdy-berliner,"[u""Brian's Bawdy Berliner""]",[u'White Wheat  (US)'],[],[u'Base Malt'],[u'86.37443316778233'],[u'1.3607771100000001'],[u'1.04'],[u'2'],[],[],[],[],[],[],[],[],[]
brians-bawdy-berliner,"[u""Brian's Bawdy Berliner""]",[u'Pilsen (UK)'],[],[u'Base Malt'],[u'77.7369898510041'],[u'1.3607771100000001'],[u'1.036'],[u'1'],[],[],[],[],[],[],[],[],[]
an-ale-supreme,[u'An Ale Supreme'],"[u'Pale Malt, 2 Row, US']",[],[u'Base Malt'],[u'77.7369898510041'],[u'3.855530559802516'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
an-ale-supreme,[u'An Ale Supreme'],[u'2-Row Caramel Malt 60L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
an-ale-supreme,[u'An Ale Supreme'],[u'Ch\xe2teau Biscuit\xae'],[u'Belgium'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.22679591528250093'],[u'1.035'],[u'23'],[],[],[],[],[],[],[],[],[]
an-ale-supreme,[u'An Ale Supreme'],[u'2-Row Chocolate Malt'],[u'United States'],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.11339795764125046'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
an-ale-supreme,[u'An Ale Supreme'],[u'Ch\xe2teau Special B\xae'],[u'Belgium'],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.11339795764125046'],[u'1.035'],[u'112'],[],[],[],[],[],[],[],[],[]
rye-saison-89,[u'RYE SAISON'],[u'Pilsner Malt'],[u'Germany'],[u'Base Malt'],[u'79.89635068019865'],[u'2.7215542200000002'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
rye-saison-89,[u'RYE SAISON'],[u'Rye Malt'],[u'United States'],[u'Adjunct'],[u'62.621464046642195'],[u'0.45359237'],[u'1.029'],[u'3'],[],[],[],[],[],[],[],[],[]
oatmeal-stout-toasted,[u'Oatmeal Stout (Toasted)'],[u'Pale 2-Row (CA)'],[],[u'Base Malt'],[u'77.7369898510041'],[u'2.9483504050000002'],[u'1.036'],[u'1'],[],[],[],[],[],[],[],[],[]
oatmeal-stout-toasted,[u'Oatmeal Stout (Toasted)'],[u'Flaked Oats'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'2'],[],[],[],[],[],[],[],[],[]
oatmeal-stout-toasted,[u'Oatmeal Stout (Toasted)'],[u'Chocolate (US)'],[],[u'Roasted Malt'],[u'62.621464046642195'],[u'0.34019427750000003'],[u'1.029'],[u'350'],[],[],[],[],[],[],[],[],[]
oatmeal-stout-toasted,[u'Oatmeal Stout (Toasted)'],[u'Victory (US)'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.34019427750000003'],[u'1.034'],[u'28'],[],[],[],[],[],[],[],[],[]
oatmeal-stout-toasted,[u'Oatmeal Stout (Toasted)'],[u'Crystal 40L (CA)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
oatmeal-stout-toasted,[u'Oatmeal Stout (Toasted)'],[u'Crystal 120L (CA)'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'120'],[],[],[],[],[],[],[],[],[]
oatmeal-stout-toasted,[u'Oatmeal Stout (Toasted)'],[u'Roasted Barley (US)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
blueberry-spring-beer,[u'Blueberry Spring Beer'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'1.769010243'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
blueberry-spring-beer,[u'Blueberry Spring Beer'],[u'Munich - Dark 20L (US)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.272155422'],[u'1.033'],[u'20'],[],[],[],[],[],[],[],[],[]
country-bumpkinweizen,[u'Country Bumpkinweizen'],[u'Red Wheat (US)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'2.4947580350000003'],[u'1.038'],[u'2'],[],[],[],[],[],[],[],[],[]
country-bumpkinweizen,[u'Country Bumpkinweizen'],[u'Munich - Dark 20L (US)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'1.3607771100000001'],[u'1.033'],[u'20'],[],[],[],[],[],[],[],[],[]
country-bumpkinweizen,[u'Country Bumpkinweizen'],[u'Vienna (US)'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.90718474'],[u'1.035'],[u'4'],[],[],[],[],[],[],[],[],[]
country-bumpkinweizen,[u'Country Bumpkinweizen'],[u'Midnight Wheat Malt (US)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.17009713875000002'],[u'1.033'],[u'550'],[],[],[],[],[],[],[],[],[]
centennial-blonde-56,[u'Centennial Blonde'],[u'American 2-Row'],[],[u'Base Malt'],[u'82.05571150939322'],[u'2.9483504050000002'],[u'1.038'],[u'1'],[],[],[],[],[],[],[],[],[]
centennial-blonde-56,[u'Centennial Blonde'],[u'Carapils\xae\xa0Malt'],[],[u'Adjunct'],[u'73.41826819261497'],[u'0.34019427750000003'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
centennial-blonde-56,[u'Centennial Blonde'],[u'Munich Light (DE)'],[],[u'Kilned Malt'],[u'79.89635068019865'],[u'0.226796185'],[u'1.037'],[u'6'],[],[],[],[],[],[],[],[],[]
centennial-blonde-56,[u'Centennial Blonde'],[u'Caramel Malt 10L'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'10'],[],[],[],[],[],[],[],[],[]
wilder-ginger,[u'Wilder Ginger'],"[u'Sugar, Table (Sucrose)']",[],[u'Sugar'],[u'101.48995897214424'],[u'3.0'],[u'1.047'],[u'1'],[],[],[],[],[],[],[],[],[]
dont-push-back-strawberry-blonde,"[u""Don't Push Back Strawberry Blonde""]",[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'2.2679618500000003'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
dont-push-back-strawberry-blonde,"[u""Don't Push Back Strawberry Blonde""]",[u'White Wheat  (US)'],[],[u'Adjunct'],[u'86.37443316778233'],[u'1.81436948'],[u'1.04'],[u'2'],[],[],[],[],[],[],[],[],[]
dont-push-back-strawberry-blonde,"[u""Don't Push Back Strawberry Blonde""]",[u'Flaked Wheat'],[],[u'Adjunct'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'2'],[],[],[],[],[],[],[],[],[]
dont-push-back-strawberry-blonde,"[u""Don't Push Back Strawberry Blonde""]",[u'Caramel/Crystal 20L (US)'],[],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.226796185'],[u'1.035'],[u'20'],[],[],[],[],[],[],[],[],[]
dont-push-back-strawberry-blonde,"[u""Don't Push Back Strawberry Blonde""]",[u'Carapils (Dextrine Malt) (US)'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.1133980925'],[u'1.033'],[u'1'],[],[],[],[],[],[],[],[],[]
sqhell,[u'SQHELL'],[u'Pilsner (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'3.62873896'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
sqhell,[u'SQHELL'],[u'CaraHell (DE)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'11'],[],[],[],[],[],[],[],[],[]
weihenstephaner-hefe-weissbier-1-1,[u'Weihenstephaner Hefe Weissbier #1'],[u'Wheat Malt (Pale)'],[],[u'Adjunct'],[u'84.21507233858777'],[u'2.8'],[u'1.039'],[u'1'],[],[],[],[],[],[],[],[],[]
weihenstephaner-hefe-weissbier-1-1,[u'Weihenstephaner Hefe Weissbier #1'],[u'Bohemian Pilsner Malt'],[],[u'Base Malt'],[u'79.89635068019865'],[u'1.95'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
2-summer-smash-ipa,[u'#2 Summer SMaSH IPA'],[u'Maris Otter Malt ()'],[],[u'Base Malt'],[u'79.89635068019865'],[u'6.0'],[u'1.037'],[u'3'],[],[],[],[],[],[],[],[],[]
oud-bruin-ea27b5,[u'Oud Bruin'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'4.535923700000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
oud-bruin-ea27b5,[u'Oud Bruin'],[u'Special B (BE)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'115'],[],[],[],[],[],[],[],[],[]
oud-bruin-ea27b5,[u'Oud Bruin'],[u'CaraMunich (BE)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'50'],[],[],[],[],[],[],[],[],[]
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'9.52543977'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'Victory\xae\xa0Malt'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.90718474'],[u'1.034'],[u'28'],[],[],[],[],[],[],[],[],[]
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'Carapils\xae\xa0Malt'],[],[u'Adjunct'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'Caramel/Crystal 60L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
bismarck-pils,[u'Bismarck Pils'],[u'Pilsner'],[u'United States'],[u'Base Malt'],[u'79.89635068019865'],[u'3.855535145'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
tank-7-farmhose-clone,[u'tank 7 farmhose clone'],[u'Ch\xe2teau Pilsen 2-Row'],[u'Belgium'],[u'Base Malt'],[u'79.89635068019865'],[u'4.762714220932519'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
tank-7-farmhose-clone,[u'tank 7 farmhose clone'],[u'Pale Wheat'],[],[u'Adjunct'],[u'84.21507233858777'],[u'1.8143673222600074'],[u'1.039'],[u'2'],[],[],[],[],[],[],[],[],[]
tank-7-farmhose-clone,[u'tank 7 farmhose clone'],"[u'Corn, Flaked']",[u'United States'],[u'Adjunct'],[u'79.89635068019865'],[u'0.45359183056500185'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
tank-7-farmhose-clone,[u'tank 7 farmhose clone'],"[u'Wheat, Flaked']",[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.31184438351343857'],[u'1.034'],[u'2'],[],[],[],[],[],[],[],[],[]
azacca-smash-1,[u'Azacca SMASH'],[u'Maris Otter Pale (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'6.35029318'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
fullers-london-pride-2,"[u""Fuller's London Pride""]",[u'Finest Maris Otter Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'82.05571150939322'],[u'2.0411632375425084'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
fullers-london-pride-2,"[u""Fuller's London Pride""]",[u'Caramel Malt 80L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.22679591528250093'],[u'1.033'],[u'80'],[],[],[],[],[],[],[],[],[]
fullers-london-pride-2,"[u""Fuller's London Pride""]",[u'Caramel Malt 60L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.17009693646187568'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
tan-clone-bass-ale,[u'Tan (Clone - Bass Ale)'],[u'Crisp Maris Otter'],[],[u'Base Malt'],[u'82.05571150939322'],[u'4.082326475085017'],[u'1.038'],[u'4'],[],[],[],[],[],[],[],[],[]
tan-clone-bass-ale,[u'Tan (Clone - Bass Ale)'],[u'British Crystal 50-60L'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.3968928517443766'],[u'1.034'],[u'55'],[],[],[],[],[],[],[],[],[]
hefeweizen-72,[u'Hefeweizen'],[u'Pale Wheat'],[],[u'Adjunct'],[u'84.21507233858777'],[u'2.267959152825009'],[u'1.039'],[u'2'],[],[],[],[],[],[],[],[],[]
hefeweizen-72,[u'Hefeweizen'],[u'Pilsen Malt'],[u'United States'],[u'Base Malt'],[u'77.7369898510041'],[u'1.8143673222600074'],[u'1.036'],[u'1'],[],[],[],[],[],[],[],[],[]
optimator-beer-captured-recipe,[u'Optimator - Beer Captured Recipe'],[u'German Dark Munich Malt'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'4.535918305650018'],[u'1.034'],[u'8'],[],[],[],[],[],[],[],[],[]
optimator-beer-captured-recipe,[u'Optimator - Beer Captured Recipe'],[u'Pilsner Malt'],[u'Germany'],[u'Base Malt'],[u'79.89635068019865'],[u'4.1957244327262675'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
optimator-beer-captured-recipe,[u'Optimator - Beer Captured Recipe'],[u'Aromatic'],[u'Belgium'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.17009693646187568'],[u'1.035'],[u'19'],[],[],[],[],[],[],[],[],[]
optimator-beer-captured-recipe,[u'Optimator - Beer Captured Recipe'],[u'Chocolate Malt'],[u'United States'],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.028349489410312616'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
irish-red-2011,[u'Irish Red 2011'],[u'Maris Otter Pale Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'77.7369898510041'],[u'4.98951013621502'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
irish-red-2011,[u'Irish Red 2011'],[u'British Crystal 50-60L'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359183056500185'],[u'1.034'],[u'55'],[],[],[],[],[],[],[],[],[]
irish-red-2011,[u'Irish Red 2011'],[u'Roast Barley'],[u'United Kingdom'],[u'Roasted Malt'],[u'64.78082487583676'],[u'0.05669897882062523'],[u'1.03'],[u'550'],[],[],[],[],[],[],[],[],[]
amerikanische-kolsch-nummer-eins,[u'Amerikanische Kolsch Nummer Eins'],[u'Pilsner'],[u'United States'],[u'Base Malt'],[u'79.89635068019865'],[u'3.62873896'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
amerikanische-kolsch-nummer-eins,[u'Amerikanische Kolsch Nummer Eins'],"[u'Wheat Malt, White']",[u'United States'],[u'Adjunct'],[u'84.21507233858777'],[u'0.45359237'],[u'1.039'],[u'2'],[],[],[],[],[],[],[],[],[]
2012-scottish-ale,[u'2012 Scottish Ale'],[u'Finest Maris Otter Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'82.05571150939322'],[u'9.525428441865039'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
2012-scottish-ale,[u'2012 Scottish Ale'],[u'Golden Promise'],[u'United Kingdom'],[u'Base Malt'],[u'79.89635068019865'],[u'2.721550983390011'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
2012-scottish-ale,[u'2012 Scottish Ale'],[u'Caramel Malt 60L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.7370867246681303'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
2012-scottish-ale,[u'2012 Scottish Ale'],[u'Carapils\xae\xa0Malt'],[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.34019387292375136'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
2012-scottish-ale,[u'2012 Scottish Ale'],[u'Ch\xe2teau Special B\xae'],[u'Belgium'],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.22679591528250093'],[u'1.035'],[u'112'],[],[],[],[],[],[],[],[],[]
2012-scottish-ale,[u'2012 Scottish Ale'],[u'Roasted Barley'],[u'United States'],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.22679591528250093'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
2012-scottish-ale,[u'2012 Scottish Ale'],[u'Peated Malt'],[],[u'Adjunct'],[u'69.09954653422587'],[u'0.11339795764125046'],[u'1.032'],[u'3'],[],[],[],[],[],[],[],[],[]
mighty-munich-dunkel,[u'Mighty Munich Dunkel'],[u'Munich Malt 10L'],[u'United States'],[u'Kilned Malt'],[u'75.57762902180954'],[u'3.175142813955013'],[u'1.035'],[u'10'],[],[],[],[],[],[],[],[],[]
mighty-munich-dunkel,[u'Mighty Munich Dunkel'],[u'Pilsner Malt'],[u'Germany'],[u'Base Malt'],[u'79.89635068019865'],[u'1.3607754916950054'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
mighty-munich-dunkel,[u'Mighty Munich Dunkel'],[u'Caramel Malt 40L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.34019387292375136'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
mighty-munich-dunkel,[u'Mighty Munich Dunkel'],[u'Chocolate Malt'],[u'United Kingdom'],[u'Roasted Malt'],[u'69.09954653422587'],[u'0.22679591528250093'],[u'1.032'],[u'475'],[],[],[],[],[],[],[],[],[]
milk-chocolate-peanut-butter-stout,[u'Milk Chocolate Peanut Butter Stout'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'8.164662660000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
milk-chocolate-peanut-butter-stout,[u'Milk Chocolate Peanut Butter Stout'],[u'Caramel/Crystal 120L (US)'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.90718474'],[u'1.033'],[u'120'],[],[],[],[],[],[],[],[],[]
milk-chocolate-peanut-butter-stout,[u'Milk Chocolate Peanut Butter Stout'],[u'Chocolate (US)'],[],[u'Roasted Malt'],[u'62.621464046642195'],[u'0.6803885550000001'],[u'1.029'],[u'350'],[],[],[],[],[],[],[],[],[]
milk-chocolate-peanut-butter-stout,[u'Milk Chocolate Peanut Butter Stout'],[u'Roasted Barley (US)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.5669904625000001'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
milk-chocolate-peanut-butter-stout,[u'Milk Chocolate Peanut Butter Stout'],[u'Flaked Oats'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'2'],[],[],[],[],[],[],[],[],[]
fruit-bomb-apa,[u'Fruit Bomb APA'],[u'Liquid Malt Extract - Extra Light'],[],[u'Liquid Extract'],[u'79.89635068019865'],[u'5.4431084400000005'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
fruit-bomb-apa,[u'Fruit Bomb APA'],[u'Caramel/Crystal 60L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
fruit-bomb-apa,[u'Fruit Bomb APA'],[u'Vienna (US)'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.45359237'],[u'1.035'],[u'4'],[],[],[],[],[],[],[],[],[]
fruit-bomb-apa,[u'Fruit Bomb APA'],[u'Dry Malt Extract - Light'],[],[u'Dry Extract'],[u'90.69315482617145'],[u'0.45359237'],[u'1.042'],[u'4'],[],[],[],[],[],[],[],[],[]
voluptious-milk-stout,"[u'Voluptious, Milk Stout']",[u'Pale 2-Row (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'9.979032140000001'],[u'1.038'],[u'2'],[],[],[],[],[],[],[],[],[]
voluptious-milk-stout,"[u'Voluptious, Milk Stout']",[u'Black Patent (UK)'],[],[u'Roasted Malt'],[u'58.30274238825307'],[u'0.9979032140000001'],[u'1.027'],[u'525'],[],[],[],[],[],[],[],[],[]
voluptious-milk-stout,"[u'Voluptious, Milk Stout']",[u'Lactose (Milk Sugar)'],[],[u'Sugar'],[u'88.5337939969769'],[u'0.90718474'],[u'1.041'],[u'1'],[],[],[],[],[],[],[],[],[]
voluptious-milk-stout,"[u'Voluptious, Milk Stout']",[u'Caramel/Crystal 80L (US)'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.7484274105'],[u'1.033'],[u'80'],[],[],[],[],[],[],[],[],[]
voluptious-milk-stout,"[u'Voluptious, Milk Stout']",[u'Pale Chocolate (UK)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.4989516070000001'],[u'1.033'],[u'207'],[],[],[],[],[],[],[],[],[]
centennial-esb-1,[u'Centennial ESB'],[u'Maris Otter Pale (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'3.87'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
centennial-esb-1,[u'Centennial ESB'],[u'Caramel/Crystal 40L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.36'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
permafrost-white-ipa-northern-brewer,[u'Permafrost White IPA (Northern Brewer)'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'3.17514659'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
permafrost-white-ipa-northern-brewer,[u'Permafrost White IPA (Northern Brewer)'],[u'White Wheat  (US)'],[],[u'Adjunct'],[u'86.37443316778233'],[u'2.0411656650000003'],[u'1.04'],[u'2'],[],[],[],[],[],[],[],[],[]
permafrost-white-ipa-northern-brewer,[u'Permafrost White IPA (Northern Brewer)'],[u'Flaked Oats'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.34019427750000003'],[u'1.033'],[u'2'],[],[],[],[],[],[],[],[],[]
permafrost-white-ipa-northern-brewer,[u'Permafrost White IPA (Northern Brewer)'],[u'Unmalted Wheat (BE)'],[],[u'Adjunct'],[u'77.7369898510041'],[u'0.34019427750000003'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
rosemary-orange-saison-3-gal,[u'Rosemary Orange Saison (3 gal)'],[u'Liquid Malt Extract - Pilsen'],[],[u'Liquid Extract'],[u'75.57762902180954'],[u'1.4514955840000001'],[u'1.035'],[u'2'],[],[],[],[],[],[],[],[],[]
rosemary-orange-saison-3-gal,[u'Rosemary Orange Saison (3 gal)'],[u'Dry Malt Extract - Wheat'],[],[u'Dry Extract'],[u'90.69315482617145'],[u'0.45359237'],[u'1.042'],[u'3'],[],[],[],[],[],[],[],[],[]
rosemary-orange-saison-3-gal,[u'Rosemary Orange Saison (3 gal)'],[u'CaraVienne (BE)'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'20'],[],[],[],[],[],[],[],[],[]
13003-black-pepper-saison,[u'#13003 Black Pepper Saison'],[u'Pilsner (BE)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'9.1'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
13003-black-pepper-saison,[u'#13003 Black Pepper Saison'],[u'Wheat (BE)'],[],[u'Adjunct'],[u'82.05571150939322'],[u'1.5'],[u'1.038'],[u'1'],[],[],[],[],[],[],[],[],[]
13003-black-pepper-saison,[u'#13003 Black Pepper Saison'],[u'Biscuit (BE)'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'1.5'],[u'1.035'],[u'23'],[],[],[],[],[],[],[],[],[]
houblon-chouffe-aka-hopchewy,[u'Houblon Chouffe aka HopChewy'],[u'Ch\xe2teau Pilsen 2-Row'],[u'Belgium'],[u'Base Malt'],[u'79.89635068019865'],[u'4.879994196457072'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
houblon-chouffe-aka-hopchewy,[u'Houblon Chouffe aka HopChewy'],"[u'Sugar, Table (Sucrose)']",[],[u'Sugar'],[u'101.48995897214424'],[u'0.9099989177819541'],[u'1.047'],[u'1'],[],[],[],[],[],[],[],[],[]
citra-pale-ale-124,[u'Citra Pale Ale'],[u'Pale Ale (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'10.886216880000001'],[u'1.037'],[u'3'],[],[],[],[],[],[],[],[],[]
citra-pale-ale-124,[u'Citra Pale Ale'],[u'Caramel/Crystal 15L (US)'],[],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.6803885550000001'],[u'1.035'],[u'15'],[],[],[],[],[],[],[],[],[]
